order_id,actual_delivery_date,delay_reason,driver_id,driver_name,hub_name,is_delayed,is_on_time,order_date,order_status,vehicle_code,vehicle_type,csat,delivery_hrs,hub_processing_hrs,order_year,order_month,order_month_name,order_quarter,order_dayofweek,is_weekend
1400,2023-11-06,,54,Donald Anderson,Dallas Main Hub,False,True,2023-11-06,Delivered,FT-018,Truck,5,20.87,2.23,2023,11,Nov,4,Monday,False
21252,2024-12-26,,54,Donald Anderson,Dallas Main Hub,False,True,2024-12-26,Delivered,FT-018,Truck,5,20.79,2.28,2024,12,Dec,4,Thursday,False
7318,2023-12-25,,54,Donald Anderson,Dallas Main Hub,False,True,2023-12-23,Delivered,FT-018,Truck,5,54.81,2.29,2023,12,Dec,4,Saturday,True
10823,2023-11-16,,54,Donald Anderson,Dallas Main Hub,False,True,2023-11-16,Delivered,FT-018,Truck,5,11.61,2.32,2023,11,Nov,4,Thursday,False
12178,2024-09-02,,54,Donald Anderson,Dallas Main Hub,False,True,2024-09-01,Delivered,FT-018,Truck,5,38.83,2.43,2024,9,Sep,3,Sunday,True
21905,2023-11-11,,54,Donald Anderson,Dallas Main Hub,False,True,2023-11-11,Delivered,FT-018,Truck,5,5.47,2.44,2023,11,Nov,4,Saturday,True
10729,2023-06-02,,54,Donald Anderson,Dallas Main Hub,False,True,2023-06-01,Delivered,FT-018,Truck,5,44.92,2.47,2023,6,Jun,2,Thursday,False
27058,2024-02-09,,54,Donald Anderson,Dallas Main Hub,False,True,2024-02-08,Delivered,FT-018,Truck,5,24.57,2.91,2024,2,Feb,1,Thursday,False
19890,2024-01-05,,54,Donald Anderson,Dallas Main Hub,False,True,2024-01-04,Delivered,FT-018,Truck,5,31.0,3.33,2024,1,Jan,1,Thursday,False
19503,2024-05-05,,54,Donald Anderson,Dallas Main Hub,False,True,2024-05-05,Delivered,FT-018,Truck,5,21.96,3.39,2024,5,May,2,Sunday,True
21391,2023-09-05,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-09-04,Delivered,FT-018,Truck,5,34.94,0.82,2023,9,Sep,3,Monday,False
8391,2023-11-03,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-11-02,Delivered,FT-018,Truck,5,27.0,0.85,2023,11,Nov,4,Thursday,False
4204,2023-11-11,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-11-09,Delivered,FT-018,Truck,5,63.71,0.86,2023,11,Nov,4,Thursday,False
6246,2023-11-21,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-11-21,Delivered,FT-018,Truck,5,9.98,1.04,2023,11,Nov,4,Tuesday,False
21684,2023-07-10,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-07-08,Delivered,FT-018,Truck,5,48.34,1.11,2023,7,Jul,3,Saturday,True
22336,2024-01-16,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-01-15,Delivered,FT-018,Truck,5,24.09,1.38,2024,1,Jan,1,Monday,False
19905,2023-04-04,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-04-03,Delivered,FT-018,Truck,5,25.88,1.86,2023,4,Apr,2,Monday,False
1126,2024-01-26,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-01-26,Delivered,FT-018,Truck,5,13.7,2.02,2024,1,Jan,1,Friday,False
20819,2024-02-01,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-02-01,Delivered,FT-018,Truck,5,5.62,2.05,2024,2,Feb,1,Thursday,False
25051,2024-09-28,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-09-27,Delivered,FT-018,Truck,5,45.67,2.12,2024,9,Sep,3,Friday,False
18553,2023-02-07,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-02-07,Delivered,FT-018,Truck,5,12.13,2.5,2023,2,Feb,1,Tuesday,False
2070,2024-06-09,,24,Elizabeth Jones,Dallas Main Hub,False,True,2024-06-09,Delivered,FT-018,Truck,5,14.33,2.79,2024,6,Jun,2,Sunday,True
8939,2023-02-01,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-01-31,Delivered,FT-018,Truck,5,43.85,3.03,2023,1,Jan,1,Tuesday,False
6916,2023-05-14,,24,Elizabeth Jones,Dallas Main Hub,False,True,2023-05-13,Delivered,FT-018,Truck,5,37.34,3.25,2023,5,May,2,Saturday,True
14049,2023-01-24,,18,John Smith,Dallas Main Hub,False,True,2023-01-22,Delivered,FT-018,Truck,5,49.37,0.74,2023,1,Jan,1,Sunday,True
12172,2023-12-14,,18,John Smith,Dallas Main Hub,False,True,2023-12-13,Delivered,FT-018,Truck,5,47.5,1.52,2023,12,Dec,4,Wednesday,False
15940,2023-07-31,,18,John Smith,Dallas Main Hub,False,True,2023-07-30,Delivered,FT-018,Truck,5,32.87,2.05,2023,7,Jul,3,Sunday,True
26226,2024-06-11,,18,John Smith,Dallas Main Hub,False,True,2024-06-11,Delivered,FT-018,Truck,5,12.57,2.08,2024,6,Jun,2,Tuesday,False
5373,2024-05-03,,18,John Smith,Dallas Main Hub,False,True,2024-05-03,Delivered,FT-018,Truck,5,6.34,2.23,2024,5,May,2,Friday,False
8144,2023-05-15,,18,John Smith,Dallas Main Hub,False,True,2023-05-14,Delivered,FT-018,Truck,5,27.86,2.32,2023,5,May,2,Sunday,True
3562,2024-11-14,,18,John Smith,Dallas Main Hub,False,True,2024-11-14,Delivered,FT-018,Truck,5,9.63,2.61,2024,11,Nov,4,Thursday,False
17432,2023-02-26,,18,John Smith,Dallas Main Hub,False,True,2023-02-26,Delivered,FT-018,Truck,5,18.08,2.99,2023,2,Feb,1,Sunday,True
25297,2024-08-28,,18,John Smith,Dallas Main Hub,False,True,2024-08-28,Delivered,FT-018,Truck,5,2.36,3.98,2024,8,Aug,3,Wednesday,False
21327,2024-05-02,,49,Joseph Williams,Dallas Main Hub,False,True,2024-05-02,Delivered,FT-018,Truck,5,14.43,0.57,2024,5,May,2,Thursday,False
4624,2024-04-21,,49,Joseph Williams,Dallas Main Hub,False,True,2024-04-20,Delivered,FT-018,Truck,5,27.22,0.68,2024,4,Apr,2,Saturday,True
10970,2023-06-20,,49,Joseph Williams,Dallas Main Hub,False,True,2023-06-19,Delivered,FT-018,Truck,5,45.38,0.71,2023,6,Jun,2,Monday,False
27226,2023-06-21,,49,Joseph Williams,Dallas Main Hub,False,True,2023-06-21,Delivered,FT-018,Truck,5,2.52,0.96,2023,6,Jun,2,Wednesday,False
19976,2024-10-07,,49,Joseph Williams,Dallas Main Hub,False,True,2024-10-07,Delivered,FT-018,Truck,5,22.14,1.11,2024,10,Oct,4,Monday,False
17563,2024-10-06,,49,Joseph Williams,Dallas Main Hub,False,True,2024-10-06,Delivered,FT-018,Truck,5,17.16,1.16,2024,10,Oct,4,Sunday,True
11655,2024-11-13,,49,Joseph Williams,Dallas Main Hub,False,True,2024-11-12,Delivered,FT-018,Truck,5,40.17,1.44,2024,11,Nov,4,Tuesday,False
10476,2024-04-07,,49,Joseph Williams,Dallas Main Hub,False,True,2024-04-07,Delivered,FT-018,Truck,5,2.93,2.03,2024,4,Apr,2,Sunday,True
18194,2023-07-30,,49,Joseph Williams,Dallas Main Hub,False,True,2023-07-30,Delivered,FT-018,Truck,5,17.95,2.06,2023,7,Jul,3,Sunday,True
19581,2024-02-24,,49,Joseph Williams,Dallas Main Hub,False,True,2024-02-23,Delivered,FT-018,Truck,5,26.6,2.24,2024,2,Feb,1,Friday,False
3860,2023-08-27,,49,Joseph Williams,Dallas Main Hub,False,True,2023-08-27,Delivered,FT-018,Truck,5,18.23,2.45,2023,8,Aug,3,Sunday,True
6667,2024-02-23,,49,Joseph Williams,Dallas Main Hub,False,True,2024-02-23,Delivered,FT-018,Truck,5,3.69,2.49,2024,2,Feb,1,Friday,False
16255,2024-01-28,,49,Joseph Williams,Dallas Main Hub,False,True,2024-01-28,Delivered,FT-018,Truck,5,15.94,2.61,2024,1,Jan,1,Sunday,True
22929,2023-11-18,,49,Joseph Williams,Dallas Main Hub,False,True,2023-11-17,Delivered,FT-018,Truck,5,36.11,2.83,2023,11,Nov,4,Friday,False
3703,2023-03-22,,49,Joseph Williams,Dallas Main Hub,False,True,2023-03-22,Delivered,FT-018,Truck,5,2.31,3.13,2023,3,Mar,1,Wednesday,False
1382,2024-02-26,,49,Joseph Williams,Dallas Main Hub,False,True,2024-02-25,Delivered,FT-018,Truck,5,33.3,3.17,2024,2,Feb,1,Sunday,True
12091,2024-11-02,,49,Joseph Williams,Dallas Main Hub,False,True,2024-11-02,Delivered,FT-018,Truck,5,5.49,3.43,2024,11,Nov,4,Saturday,True
5119,2024-10-27,,49,Joseph Williams,Dallas Main Hub,False,True,2024-10-26,Delivered,FT-018,Truck,5,29.54,3.61,2024,10,Oct,4,Saturday,True
16155,2023-07-12,,49,Joseph Williams,Dallas Main Hub,False,True,2023-07-12,Delivered,FT-018,Truck,5,9.09,3.77,2023,7,Jul,3,Wednesday,False
25626,2023-10-12,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-10-11,Delivered,FT-018,Truck,5,45.6,0.73,2023,10,Oct,4,Wednesday,False
17628,2023-11-12,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-11-12,Delivered,FT-018,Truck,5,11.49,0.89,2023,11,Nov,4,Sunday,True
13353,2024-10-06,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-10-06,Delivered,FT-018,Truck,5,11.28,0.93,2024,10,Oct,4,Sunday,True
2749,2024-12-15,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-12-13,Delivered,FT-018,Truck,5,54.11,0.99,2024,12,Dec,4,Friday,False
18826,2024-05-17,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-05-15,Delivered,FT-018,Truck,5,55.6,1.7,2024,5,May,2,Wednesday,False
25072,2023-07-28,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-07-27,Delivered,FT-018,Truck,5,42.94,1.83,2023,7,Jul,3,Thursday,False
20439,2024-10-13,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-10-11,Delivered,FT-018,Truck,5,52.06,2.0,2024,10,Oct,4,Friday,False
25267,2024-09-17,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-09-15,Delivered,FT-018,Truck,5,60.79,2.08,2024,9,Sep,3,Sunday,True
5884,2024-10-07,,7,Karen Hernandez,Dallas Main Hub,False,True,2024-10-07,Delivered,FT-018,Truck,5,19.01,2.38,2024,10,Oct,4,Monday,False
9083,2023-10-07,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-10-06,Delivered,FT-018,Truck,5,38.12,2.4,2023,10,Oct,4,Friday,False
9229,2023-06-08,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-06-08,Delivered,FT-018,Truck,5,15.72,3.19,2023,6,Jun,2,Thursday,False
17939,2023-06-13,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-06-12,Delivered,FT-018,Truck,5,39.86,3.23,2023,6,Jun,2,Monday,False
19951,2023-01-18,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-01-16,Delivered,FT-018,Truck,5,55.89,3.61,2023,1,Jan,1,Monday,False
16277,2023-07-10,,7,Karen Hernandez,Dallas Main Hub,False,True,2023-07-08,Delivered,FT-018,Truck,5,56.32,3.92,2023,7,Jul,3,Saturday,True
3185,2023-07-21,,51,Kevin Brown,Dallas Main Hub,False,True,2023-07-21,Delivered,FT-018,Truck,5,8.62,0.56,2023,7,Jul,3,Friday,False
19780,2023-12-18,,51,Kevin Brown,Dallas Main Hub,False,True,2023-12-17,Delivered,FT-018,Truck,5,45.83,0.68,2023,12,Dec,4,Sunday,True
27914,2024-10-02,,51,Kevin Brown,Dallas Main Hub,False,True,2024-10-02,Delivered,FT-018,Truck,5,4.87,1.0,2024,10,Oct,4,Wednesday,False
6738,2023-08-07,,51,Kevin Brown,Dallas Main Hub,False,True,2023-08-06,Delivered,FT-018,Truck,5,41.26,1.03,2023,8,Aug,3,Sunday,True
9950,2024-01-07,,51,Kevin Brown,Dallas Main Hub,False,True,2024-01-05,Delivered,FT-018,Truck,5,67.11,1.16,2024,1,Jan,1,Friday,False
5858,2023-10-06,,51,Kevin Brown,Dallas Main Hub,False,True,2023-10-05,Delivered,FT-018,Truck,5,33.04,1.17,2023,10,Oct,4,Thursday,False
6006,2023-05-12,,51,Kevin Brown,Dallas Main Hub,False,True,2023-05-11,Delivered,FT-018,Truck,5,28.5,1.29,2023,5,May,2,Thursday,False
26397,2023-03-14,,51,Kevin Brown,Dallas Main Hub,False,True,2023-03-14,Delivered,FT-018,Truck,5,7.35,1.37,2023,3,Mar,1,Tuesday,False
5822,2023-07-12,,51,Kevin Brown,Dallas Main Hub,False,True,2023-07-12,Delivered,FT-018,Truck,5,5.84,1.42,2023,7,Jul,3,Wednesday,False
22554,2024-03-20,,51,Kevin Brown,Dallas Main Hub,False,True,2024-03-19,Delivered,FT-018,Truck,5,33.1,1.43,2024,3,Mar,1,Tuesday,False
27123,2024-12-08,,51,Kevin Brown,Dallas Main Hub,False,True,2024-12-08,Delivered,FT-018,Truck,5,14.9,1.43,2024,12,Dec,4,Sunday,True
15994,2024-05-09,,51,Kevin Brown,Dallas Main Hub,False,True,2024-05-08,Delivered,FT-018,Truck,5,28.87,1.47,2024,5,May,2,Wednesday,False
4936,2023-08-05,,51,Kevin Brown,Dallas Main Hub,False,True,2023-08-03,Delivered,FT-018,Truck,5,49.86,1.61,2023,8,Aug,3,Thursday,False
16348,2024-06-16,,51,Kevin Brown,Dallas Main Hub,False,True,2024-06-15,Delivered,FT-018,Truck,5,39.81,1.7,2024,6,Jun,2,Saturday,True
12261,2024-07-24,,51,Kevin Brown,Dallas Main Hub,False,True,2024-07-24,Delivered,FT-018,Truck,5,9.89,1.75,2024,7,Jul,3,Wednesday,False
7112,2024-10-31,,51,Kevin Brown,Dallas Main Hub,False,True,2024-10-29,Delivered,FT-018,Truck,5,55.32,1.87,2024,10,Oct,4,Tuesday,False
22690,2024-04-12,,51,Kevin Brown,Dallas Main Hub,False,True,2024-04-10,Delivered,FT-018,Truck,5,49.56,1.9,2024,4,Apr,2,Wednesday,False
11012,2024-07-28,,51,Kevin Brown,Dallas Main Hub,False,True,2024-07-26,Delivered,FT-018,Truck,5,59.31,2.03,2024,7,Jul,3,Friday,False
25098,2023-09-12,,51,Kevin Brown,Dallas Main Hub,False,True,2023-09-10,Delivered,FT-018,Truck,5,55.15,2.05,2023,9,Sep,3,Sunday,True
16660,2023-07-09,,51,Kevin Brown,Dallas Main Hub,False,True,2023-07-09,Delivered,FT-018,Truck,5,3.45,2.14,2023,7,Jul,3,Sunday,True
8501,2024-12-23,,51,Kevin Brown,Dallas Main Hub,False,True,2024-12-22,Delivered,FT-018,Truck,5,32.94,2.41,2024,12,Dec,4,Sunday,True
24558,2023-02-27,,51,Kevin Brown,Dallas Main Hub,False,True,2023-02-27,Delivered,FT-018,Truck,5,18.13,2.7,2023,2,Feb,1,Monday,False
2561,2024-05-19,,51,Kevin Brown,Dallas Main Hub,False,True,2024-05-19,Delivered,FT-018,Truck,5,19.43,2.97,2024,5,May,2,Sunday,True
26729,2024-07-07,,51,Kevin Brown,Dallas Main Hub,False,True,2024-07-05,Delivered,FT-018,Truck,5,61.47,3.3,2024,7,Jul,3,Friday,False
10065,2023-03-02,,51,Kevin Brown,Dallas Main Hub,False,True,2023-03-02,Delivered,FT-018,Truck,5,20.79,3.32,2023,3,Mar,1,Thursday,False
11714,2023-06-27,,1,Kevin Jones,Dallas Main Hub,False,True,2023-06-25,Delivered,FT-018,Truck,5,48.67,0.55,2023,6,Jun,2,Sunday,True
1485,2024-03-16,,1,Kevin Jones,Dallas Main Hub,False,True,2024-03-16,Delivered,FT-018,Truck,5,20.5,0.81,2024,3,Mar,1,Saturday,True
19217,2024-07-12,,1,Kevin Jones,Dallas Main Hub,False,True,2024-07-11,Delivered,FT-018,Truck,5,45.17,0.97,2024,7,Jul,3,Thursday,False
27146,2024-05-04,,1,Kevin Jones,Dallas Main Hub,False,True,2024-05-03,Delivered,FT-018,Truck,5,44.58,1.27,2024,5,May,2,Friday,False
1339,2024-01-20,,1,Kevin Jones,Dallas Main Hub,False,True,2024-01-19,Delivered,FT-018,Truck,5,39.37,1.37,2024,1,Jan,1,Friday,False
17903,2023-04-05,,1,Kevin Jones,Dallas Main Hub,False,True,2023-04-03,Delivered,FT-018,Truck,5,58.71,1.6,2023,4,Apr,2,Monday,False
4128,2024-12-05,,1,Kevin Jones,Dallas Main Hub,False,True,2024-12-04,Delivered,FT-018,Truck,5,37.55,1.73,2024,12,Dec,4,Wednesday,False
18858,2023-07-19,,1,Kevin Jones,Dallas Main Hub,False,True,2023-07-18,Delivered,FT-018,Truck,5,26.33,1.92,2023,7,Jul,3,Tuesday,False
21936,2024-03-15,,1,Kevin Jones,Dallas Main Hub,False,True,2024-03-14,Delivered,FT-018,Truck,5,27.36,2.19,2024,3,Mar,1,Thursday,False
14555,2023-08-28,,1,Kevin Jones,Dallas Main Hub,False,True,2023-08-27,Delivered,FT-018,Truck,5,35.37,2.26,2023,8,Aug,3,Sunday,True
17104,2024-05-23,,1,Kevin Jones,Dallas Main Hub,False,True,2024-05-22,Delivered,FT-018,Truck,5,47.21,2.5,2024,5,May,2,Wednesday,False
13757,2024-06-25,,1,Kevin Jones,Dallas Main Hub,False,True,2024-06-23,Delivered,FT-018,Truck,5,49.04,2.57,2024,6,Jun,2,Sunday,True
25537,2023-01-03,,1,Kevin Jones,Dallas Main Hub,False,True,2023-01-03,Delivered,FT-018,Truck,5,15.22,2.59,2023,1,Jan,1,Tuesday,False
26468,2024-02-15,,1,Kevin Jones,Dallas Main Hub,False,True,2024-02-15,Delivered,FT-018,Truck,5,23.26,2.76,2024,2,Feb,1,Thursday,False
14139,2023-02-09,,1,Kevin Jones,Dallas Main Hub,False,True,2023-02-07,Delivered,FT-018,Truck,5,59.26,3.67,2023,2,Feb,1,Tuesday,False
16008,2024-06-15,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-06-14,Delivered,FT-018,Truck,5,34.97,0.49,2024,6,Jun,2,Friday,False
11388,2023-09-29,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-09-29,Delivered,FT-018,Truck,5,3.82,0.66,2023,9,Sep,3,Friday,False
17599,2023-09-28,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-09-28,Delivered,FT-018,Truck,5,16.67,0.91,2023,9,Sep,3,Thursday,False
6703,2024-11-14,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-11-12,Delivered,FT-018,Truck,5,54.14,0.96,2024,11,Nov,4,Tuesday,False
4415,2023-06-14,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-06-12,Delivered,FT-018,Truck,5,58.9,1.02,2023,6,Jun,2,Monday,False
1052,2023-10-11,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-10-11,Delivered,FT-018,Truck,5,23.82,1.16,2023,10,Oct,4,Wednesday,False
24049,2024-02-15,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-02-15,Delivered,FT-018,Truck,5,4.04,1.32,2024,2,Feb,1,Thursday,False
16839,2023-11-06,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-11-05,Delivered,FT-018,Truck,5,38.18,1.35,2023,11,Nov,4,Sunday,True
8953,2024-07-09,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-07-07,Delivered,FT-018,Truck,5,53.73,1.36,2024,7,Jul,3,Sunday,True
22994,2024-05-30,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-05-28,Delivered,FT-018,Truck,5,48.86,1.46,2024,5,May,2,Tuesday,False
23979,2024-11-19,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-11-18,Delivered,FT-018,Truck,5,27.62,1.61,2024,11,Nov,4,Monday,False
27414,2023-08-13,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-08-13,Delivered,FT-018,Truck,5,13.1,1.64,2023,8,Aug,3,Sunday,True
18612,2024-11-26,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-11-25,Delivered,FT-018,Truck,5,43.5,1.69,2024,11,Nov,4,Monday,False
23965,2024-07-04,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-07-03,Delivered,FT-018,Truck,5,25.52,1.72,2024,7,Jul,3,Wednesday,False
7571,2024-09-23,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-09-23,Delivered,FT-018,Truck,5,10.24,1.8,2024,9,Sep,3,Monday,False
12119,2024-08-31,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-08-30,Delivered,FT-018,Truck,5,44.19,2.11,2024,8,Aug,3,Friday,False
15455,2024-12-05,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-12-04,Delivered,FT-018,Truck,5,46.03,2.15,2024,12,Dec,4,Wednesday,False
9675,2024-06-11,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-06-11,Delivered,FT-018,Truck,5,15.99,2.19,2024,6,Jun,2,Tuesday,False
16370,2023-05-21,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-05-21,Delivered,FT-018,Truck,5,3.15,2.26,2023,5,May,2,Sunday,True
22729,2024-07-07,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-07-07,Delivered,FT-018,Truck,5,4.15,2.31,2024,7,Jul,3,Sunday,True
6044,2023-06-14,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-06-12,Delivered,FT-018,Truck,5,64.35,2.42,2023,6,Jun,2,Monday,False
22662,2023-01-02,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-01-02,Delivered,FT-018,Truck,5,10.28,2.69,2023,1,Jan,1,Monday,False
3143,2024-06-26,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-06-24,Delivered,FT-018,Truck,5,67.91,3.15,2024,6,Jun,2,Monday,False
16655,2023-04-14,,26,Kevin Thompson,Dallas Main Hub,False,True,2023-04-14,Delivered,FT-018,Truck,5,9.13,3.16,2023,4,Apr,2,Friday,False
14077,2024-08-07,,26,Kevin Thompson,Dallas Main Hub,False,True,2024-08-05,Delivered,FT-018,Truck,5,48.73,3.22,2024,8,Aug,3,Monday,False
14683,2024-08-05,,3,Linda Williams,Dallas Main Hub,False,True,2024-08-04,Delivered,FT-018,Truck,5,24.6,0.45,2024,8,Aug,3,Sunday,True
24761,2024-07-07,,3,Linda Williams,Dallas Main Hub,False,True,2024-07-07,Delivered,FT-018,Truck,5,19.04,0.63,2024,7,Jul,3,Sunday,True
22434,2023-12-04,,3,Linda Williams,Dallas Main Hub,False,True,2023-12-04,Delivered,FT-018,Truck,5,4.83,0.66,2023,12,Dec,4,Monday,False
19021,2024-09-13,,3,Linda Williams,Dallas Main Hub,False,True,2024-09-13,Delivered,FT-018,Truck,5,7.06,0.78,2024,9,Sep,3,Friday,False
12621,2024-11-22,,3,Linda Williams,Dallas Main Hub,False,True,2024-11-20,Delivered,FT-018,Truck,5,68.7,1.15,2024,11,Nov,4,Wednesday,False
2320,2024-01-10,,3,Linda Williams,Dallas Main Hub,False,True,2024-01-10,Delivered,FT-018,Truck,5,17.64,1.49,2024,1,Jan,1,Wednesday,False
20664,2024-04-11,,3,Linda Williams,Dallas Main Hub,False,True,2024-04-10,Delivered,FT-018,Truck,5,33.33,1.53,2024,4,Apr,2,Wednesday,False
1326,2024-02-12,,3,Linda Williams,Dallas Main Hub,False,True,2024-02-10,Delivered,FT-018,Truck,5,59.7,1.62,2024,2,Feb,1,Saturday,True
22603,2024-10-21,,3,Linda Williams,Dallas Main Hub,False,True,2024-10-21,Delivered,FT-018,Truck,5,2.65,1.69,2024,10,Oct,4,Monday,False
21435,2024-10-06,,3,Linda Williams,Dallas Main Hub,False,True,2024-10-05,Delivered,FT-018,Truck,5,32.09,1.75,2024,10,Oct,4,Saturday,True
9172,2023-10-18,,3,Linda Williams,Dallas Main Hub,False,True,2023-10-18,Delivered,FT-018,Truck,5,7.43,1.82,2023,10,Oct,4,Wednesday,False
3705,2024-05-05,,3,Linda Williams,Dallas Main Hub,False,True,2024-05-04,Delivered,FT-018,Truck,5,34.68,1.89,2024,5,May,2,Saturday,True
26305,2024-02-11,,3,Linda Williams,Dallas Main Hub,False,True,2024-02-10,Delivered,FT-018,Truck,5,27.7,2.11,2024,2,Feb,1,Saturday,True
7749,2024-02-01,,3,Linda Williams,Dallas Main Hub,False,True,2024-01-31,Delivered,FT-018,Truck,5,30.45,2.24,2024,1,Jan,1,Wednesday,False
1086,2023-08-08,,3,Linda Williams,Dallas Main Hub,False,True,2023-08-07,Delivered,FT-018,Truck,5,34.7,2.31,2023,8,Aug,3,Monday,False
14146,2023-09-26,,3,Linda Williams,Dallas Main Hub,False,True,2023-09-26,Delivered,FT-018,Truck,5,6.8,2.45,2023,9,Sep,3,Tuesday,False
13324,2023-12-16,,3,Linda Williams,Dallas Main Hub,False,True,2023-12-15,Delivered,FT-018,Truck,5,44.23,2.52,2023,12,Dec,4,Friday,False
4985,2023-01-04,,3,Linda Williams,Dallas Main Hub,False,True,2023-01-03,Delivered,FT-018,Truck,5,41.05,2.62,2023,1,Jan,1,Tuesday,False
23112,2023-03-25,,3,Linda Williams,Dallas Main Hub,False,True,2023-03-25,Delivered,FT-018,Truck,5,3.51,2.82,2023,3,Mar,1,Saturday,True
15028,2023-06-13,,3,Linda Williams,Dallas Main Hub,False,True,2023-06-13,Delivered,FT-018,Truck,5,6.12,3.02,2023,6,Jun,2,Tuesday,False
26156,2023-05-22,,3,Linda Williams,Dallas Main Hub,False,True,2023-05-21,Delivered,FT-018,Truck,5,35.51,3.38,2023,5,May,2,Sunday,True
11838,2023-02-20,,27,Lisa Moore,Dallas Main Hub,False,True,2023-02-19,Delivered,FT-018,Truck,5,43.77,0.58,2023,2,Feb,1,Sunday,True
8658,2024-06-09,,27,Lisa Moore,Dallas Main Hub,False,True,2024-06-09,Delivered,FT-018,Truck,5,16.41,0.61,2024,6,Jun,2,Sunday,True
17506,2024-02-25,,27,Lisa Moore,Dallas Main Hub,False,True,2024-02-25,Delivered,FT-018,Truck,5,4.96,0.81,2024,2,Feb,1,Sunday,True
7846,2024-06-12,,27,Lisa Moore,Dallas Main Hub,False,True,2024-06-11,Delivered,FT-018,Truck,5,28.49,0.87,2024,6,Jun,2,Tuesday,False
13691,2024-06-05,,27,Lisa Moore,Dallas Main Hub,False,True,2024-06-05,Delivered,FT-018,Truck,5,20.19,1.2,2024,6,Jun,2,Wednesday,False
14209,2024-02-25,,27,Lisa Moore,Dallas Main Hub,False,True,2024-02-25,Delivered,FT-018,Truck,5,8.85,1.43,2024,2,Feb,1,Sunday,True
8818,2024-03-06,,27,Lisa Moore,Dallas Main Hub,False,True,2024-03-06,Delivered,FT-018,Truck,5,19.16,1.58,2024,3,Mar,1,Wednesday,False
4712,2023-03-10,,27,Lisa Moore,Dallas Main Hub,False,True,2023-03-10,Delivered,FT-018,Truck,5,5.29,1.63,2023,3,Mar,1,Friday,False
17105,2023-09-28,,27,Lisa Moore,Dallas Main Hub,False,True,2023-09-27,Delivered,FT-018,Truck,5,37.19,1.76,2023,9,Sep,3,Wednesday,False
1006,2024-05-19,,27,Lisa Moore,Dallas Main Hub,False,True,2024-05-19,Delivered,FT-018,Truck,5,14.52,2.21,2024,5,May,2,Sunday,True
1182,2024-04-28,,27,Lisa Moore,Dallas Main Hub,False,True,2024-04-26,Delivered,FT-018,Truck,5,58.14,2.25,2024,4,Apr,2,Friday,False
20385,2024-08-24,,27,Lisa Moore,Dallas Main Hub,False,True,2024-08-22,Delivered,FT-018,Truck,5,53.08,2.26,2024,8,Aug,3,Thursday,False
9255,2024-09-10,,27,Lisa Moore,Dallas Main Hub,False,True,2024-09-08,Delivered,FT-018,Truck,5,48.74,2.3,2024,9,Sep,3,Sunday,True
